id_point,building_id,last_updated,first_updated,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
285319,427,1648992338330.0,1626897881798.0,bypass_ao_1,Bypass Damper Output,volts,v,11,10.0,Bypass Damper Position,153,7,f40771575188410c5bfd5dfb3ac01f0b,onboard/officebldg1/device1003840/analogOutput/9,27040,427,Office Building,AHU,Air Handling Unit,First Floor,"['ahu', 'hvac']"
287997,427,1648166227051.0,1626897902576.0,kwh_counter_7,,kilowattHours,kwh,16,12212.0,Electric Consumption,178,14,58466d5be2e2a4fa48f9310915dc4047,onboard/officebldg1/device3201/analogValue/29,27042,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
287998,427,1648166227051.0,1626897902575.0,output_freq_7,,hertz,hz,35,30.79,Electric Frequency,273,29,335f23effba943581c8a0f84e4c99f29,onboard/officebldg1/device3201/analogValue/30,27042,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288000,427,1648166227051.0,1626897902576.0,power_7,,kilowatts,kw,17,0.09,Real Power,221,13,c13f2404f7d913fd4232d3a33c4d1fa6,onboard/officebldg1/device3201/analogValue/32,27042,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
287999,427,1648166227051.0,1626897902576.0,output_volts_7,,volts,v,11,118.0,Electric Voltage,274,30,aa5b578ae36e4a76b350dc62bee69445,onboard/officebldg1/device3201/analogValue/31,27042,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288001,427,1648166227051.0,1626897902575.0,speed_7,,revolutionsPerMinute,rpm,29,915.0,Speed,158,17,1250554109d1485de35c011e56fad56f,onboard/officebldg1/device3201/analogValue/34,27042,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288002,427,1648166227051.0,1626897902576.0,torque_7,,percent,%,3,4.90,Torque,275,31,e23e4fe423de0baa0570cf821e71cd24,onboard/officebldg1/device3201/analogValue/35,27042,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288019,427,1648166227067.0,1626897902596.0,vfd_run_7,,,on/off,20,1: active,Status,121,11,723f46027b3fa7de3ccfa0df9d70eb47,onboard/officebldg1/device3201/binaryValue/18,27042,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288012,427,1648166227051.0,1626897902576.0,torque_8,,percent,%,3,4.5,Torque,275,31,81da372633ab8f88102ce9e0926e54cb,onboard/officebldg1/device3201/analogValue/46,27043,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288023,427,1648166227067.0,1626897902596.0,vfd_run_8,,,on/off,20,1: active,Status,121,11,bcaeb3f802e63cd3741d7eb7432b799d,onboard/officebldg1/device3201/binaryValue/29,27043,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288011,427,1648166227051.0,1626897902576.0,speed_8,,revolutionsPerMinute,rpm,29,902.0,Speed,158,17,0a06b8386f1fbba93ee65421f00c98fb,onboard/officebldg1/device3201/analogValue/45,27043,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288009,427,1648166227051.0,1626897902576.0,power_8,,kilowatts,kw,17,0.09,Real Power,221,13,a2930521f39101e13237984cde6ecc15,onboard/officebldg1/device3201/analogValue/43,27043,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288008,427,1648166227051.0,1626897902576.0,output_volts_8,,volts,v,11,116.0,Electric Voltage,274,30,74e7380de7a5eea94436ae8d86d2f3a7,onboard/officebldg1/device3201/analogValue/42,27043,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288007,427,1648166227051.0,1626897902576.0,output_freq_8,,hertz,hz,35,30.39,Electric Frequency,273,29,c43ad0613ab6159a790af2496263d00c,onboard/officebldg1/device3201/analogValue/41,27043,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
288006,427,1648166227067.0,1626897902595.0,kwh_counter_8,,kilowattHours,kwh,16,10899.0,Electric Consumption,178,14,19203a2fa93732cf9e93ec655b2377c5,onboard/officebldg1/device3201/analogValue/40,27043,427,Office Building,AHU,Air Handling Unit,Second Floor,"['ahu', 'hvac']"
289013,427,1648992340190.0,1626897903402.0,iso_sta_1,Isolation Damper Status,,o/c,19,1: active,Isolation Damper Status,454,15,6f3c619ac4021b376a4bf2a6ff5080d7,onboard/officebldg1/device3703/binaryInput/2,27057,427,Office Building,FAN,Fan,W-M401,"['fan', 'hvac', 'exhaustFan']"
289012,427,1648992340190.0,1626897903402.0,efn_sta_1,Exhaust Air Fan C.T. Status,,on/off,20,1: active,Status,121,11,a8f747a0408272c2ad2f96ec4bfb1355,onboard/officebldg1/device3703/binaryInput/1,27057,427,Office Building,FAN,Fan,W-M401,"['fan', 'hvac', 'exhaustFan']"
289014,427,1648992340191.0,1626897903402.0,efn_ss_1,Exhaust Air Fan Start/Stop,,on/off,20,1: active,Command,166,11,7124b8ba08ff065d41eb8c5ce0946674,onboard/officebldg1/device3703/binaryOutput/1,27057,427,Office Building,FAN,Fan,W-M401,"['fan', 'hvac', 'exhaustFan']"
289512,427,1648992330086.0,1626897881455.0,rt_1,Mech Room Space Temp,degreesFahrenheit,f,2,79.09,Zone Temperature,77,1,11df813286c8c311a8091ceb52f51a6d,onboard/officebldg1/device3740/analogInput/4,27058,427,Office Building,FAN,Fan,Mech Room,"['fan', 'hvac', 'exhaustFan']"
289513,427,1648992330086.0,1626897881455.0,temperature_1,Outside Air Temperature,degreesFahrenheit,f,2,42.07,Outside Air Temperature,76,1,ce90d862958dea6a91d2604ec19138cd,onboard/officebldg1/device3740/analogValue/4,27058,427,Office Building,FAN,Fan,Mech Room,"['fan', 'hvac', 'exhaustFan']"
289514,427,1648992330086.0,1626897881455.0,efn17ss_1,EFN17 Start/Stop,,on/off,20,1: active,Command,166,11,9d0601c869f972d21e388f531ead865f,onboard/officebldg1/device3740/binaryOutput/4,27058,427,Office Building,FAN,Fan,Mech Room,"['fan', 'hvac', 'exhaustFan']"
285357,427,1648992332246.0,1626897888869.0,ovrd_1,Override On,,on/off,20,0: inactive,Overridden Status,362,11,c0e9a76b0734599e184ce55ef0ea216b,onboard/officebldg1/device1003841/binaryValue/4,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285358,427,1648992332246.0,1626897888869.0,schedule_1,Occupancy Schedule,,occ,18,1: active,Occupancy Schedule,277,10,206cd222fb31215f3f9d84651d939f2b,onboard/officebldg1/device1003841/binaryValue/5,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285349,427,1648992332246.0,1626897888869.0,unoccupied_heat_setpoint_1,,degreesFahrenheit,f,2,60.0,Unoccupied Heating Setpoint,126,1,3b11c8056d53781acc083e250b0551ba,onboard/officebldg1/device1003841/analogValue/4,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285345,427,1648992332246.0,1626897888869.0,zone_temp_1,,degreesFahrenheit,f,2,69.0,Zone Temperature,77,1,a8c7c8cb380efd22e039082288322a40,onboard/officebldg1/device1003841/analogInput/1,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285351,427,1648992332246.0,1626897888869.0,effective_heat_setpoint_1,,degreesFahrenheit,f,2,65.0,Zone Heating Temperature Effective Setpoint,432,1,f68d3e6671e3ed806b37cf61f4bf666c,onboard/officebldg1/device1003841/analogValue/8,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285352,427,1648992332246.0,1626897888869.0,efn18_status_1,Exhaust Fan 18 Status,,on/off,20,0: inactive,Status,121,11,737f520482e3d141a30d26276ac37c2b,onboard/officebldg1/device1003841/binaryInput/1,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285353,427,1648992332246.0,1626897888869.0,efan18_1,Exhaust Fan 18 Start/Stop,,on/off,20,0: inactive,Command,166,11,38caf0f5d42aa0d21343447924278e21,onboard/officebldg1/device1003841/binaryOutput/1,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285355,427,1648992332246.0,1626897888869.0,occ_status_1,Occupancy Status,,occ,18,1: active,Occupancy Status,177,10,29d1be31f10c7ac8770f9f2fad9539cf,onboard/officebldg1/device1003841/binaryValue/2,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285356,427,1648992332246.0,1626897888869.0,ovrd_off_1,Override Off,,on/off,20,0: inactive,Overridden Status,362,11,d1ee44f7ccc1728c43f1736be10035b5,onboard/officebldg1/device1003841/binaryValue/3,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285348,427,1648992332246.0,1626897888869.0,unoccupied_cool_setpoint_1,,degreesFahrenheit,f,2,85.0,Unoccupied Cooling Setpoint,125,1,49969d2002193767ba1132b930795aa1,onboard/officebldg1/device1003841/analogValue/3,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285347,427,1648992332246.0,1626897888869.0,occupied_heat_setpoint_1,,degreesFahrenheit,f,2,65.0,Occupied Heating Setpoint,124,1,1980590d42c86a51a550114aac6116ec,onboard/officebldg1/device1003841/analogValue/2,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285346,427,1648992332246.0,1626897888869.0,occupied_cool_setpoint_1,,degreesFahrenheit,f,2,76.0,Occupied Cooling Setpoint,123,1,3689294bd5b33b4d74b67524224aa57b,onboard/officebldg1/device1003841/analogValue/1,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
285350,427,1648992332246.0,1626897888869.0,effective_cool_setpoint_1,,degreesFahrenheit,f,2,76.0,Zone Cooling Temperature Effective Setpoint,431,1,f75f9292fa7ac66ff72b248297dc9d72,onboard/officebldg1/device1003841/analogValue/7,27059,427,Office Building,FAN,Fan,,"['fan', 'hvac', 'exhaustFan']"
287978,427,1648992327953.0,1626897896232.0,effective_heat_setpoint_1,,degreesFahrenheit,f,2,68.0,Zone Heating Temperature Effective Setpoint,432,1,6b8f4d3630c9d6ae60a8222642eda38c,onboard/officebldg1/device2003151/analogValue/8,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287979,427,1648992327953.0,1626897896232.0,oat_zs_1,Outside Air Temperature,degreesFahrenheit,f,2,65.0,Outside Air Temperature,76,1,88bf14940ae6fa5535e31e56065f6cb9,onboard/officebldg1/device2003151/analogValue/9,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287980,427,1648992327953.0,1626897896232.0,efn_sta_1,Exhaust Fan Current Switch,,on/off,20,0: inactive,Status,121,11,be5410a97613c1e3a6cba72c1d16f11f,onboard/officebldg1/device2003151/binaryInput/1,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287981,427,1648992327953.0,1626897896232.0,oad_sta_1,,,o/c,19,0: inactive,Outside Air Damper Status,361,15,46b278a5ac2ac2f7885201f9733530cc,onboard/officebldg1/device2003151/binaryInput/2,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287982,427,1648992327954.0,1626897896232.0,efn_ss_1,Exhaust Fan Start/Stop,,on/off,20,0: inactive,Command,166,11,238c4c424f7dd2a0690d4bdd3345b6ff,onboard/officebldg1/device2003151/binaryOutput/1,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287983,427,1648992327954.0,1626897896232.0,oad_1,Outside Air Damper,,o/c,19,0: inactive,Outside Air Damper Status,361,15,f48459ae2bddfc0a9ee609cc0ec5c27e,onboard/officebldg1/device2003151/binaryOutput/2,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287984,427,1648992327953.0,1626897896232.0,occ_status_1,Occupancy Status,,occ,18,1: active,Occupancy Status,177,10,09a64b6b304f4360acf7c6e717dd80cd,onboard/officebldg1/device2003151/binaryValue/1,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287985,427,1648992327953.0,1626897896232.0,run_1,Run,,on/off,20,0: inactive,Status,121,11,37911396870431d8463e879ed34e9ff2,onboard/officebldg1/device2003151/binaryValue/2,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287973,427,1648992327953.0,1626897896232.0,occupied_cool_setpoint_1,,degreesFahrenheit,f,2,85.0,Occupied Cooling Setpoint,123,1,1b11dcc4cc573545f313d28aa734498a,onboard/officebldg1/device2003151/analogValue/1,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287972,427,1648992327953.0,1626897896232.0,zone_temp_1,Zone Temp,degreesFahrenheit,f,2,70.69,Zone Temperature,77,1,c4cace3c8c5a05ba7688227f9d60998f,onboard/officebldg1/device2003151/analogInput/1,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
284614,427,1648992327953.0,1626897896232.0,schedule_1,,,occ,18,1: active,Occupancy Schedule,277,10,2d1a069b8449ee1e9a3f826b982606f7,onboard/officebldg1/device2003151/binaryValue/3,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287976,427,1648992327953.0,1626897896232.0,unoccupied_heat_setpoint_1,,degreesFahrenheit,f,2,55.0,Unoccupied Heating Setpoint,126,1,4f7fee0f857612c5dcf8096f4e925d14,onboard/officebldg1/device2003151/analogValue/4,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287977,427,1648992327953.0,1626897896232.0,effective_cool_setpoint_1,,degreesFahrenheit,f,2,85.0,Zone Cooling Temperature Effective Setpoint,431,1,ddbede79ddd489062f76a6dc4551f0ee,onboard/officebldg1/device2003151/analogValue/7,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287975,427,1648992327953.0,1626897896232.0,unoccupied_cool_setpoint_1,,degreesFahrenheit,f,2,85.0,Unoccupied Cooling Setpoint,125,1,0dc5855a2b68d4f6b6307150433da7fd,onboard/officebldg1/device2003151/analogValue/3,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
287974,427,1648992327953.0,1626897896232.0,occupied_heat_setpoint_1,,degreesFahrenheit,f,2,68.0,Occupied Heating Setpoint,124,1,b8d46b1defa404d5bee3c581712e53b2,onboard/officebldg1/device2003151/analogValue/2,27060,427,Office Building,FAN,Fan,Attic,"['fan', 'hvac', 'exhaustFan']"
285528,427,1648992326142.0,1626897897108.0,chw_valve_1,Chilled Water Valve,volts,v,11,2.0,Chilled Water Valve Position,160,7,36b18df094b4e74ef5d89b3333d48eca,onboard/officebldg1/device10307/analogOutput/1,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285529,427,1648992326142.0,1626897897107.0,hw_valve_ao_1,Hot Water Valve,volts,v,11,2.0,Hot Water Valve Position,159,7,2a6db2e7f4fc3672d79c1bcdc24edbba,onboard/officebldg1/device10307/analogOutput/2,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285530,427,1648992326142.0,1626897897107.0,m255_1,CLG% AV,percent,%,3,0.0,Cooling Output,327,23,2047e83e2234084c2fddbf39286980a5,onboard/officebldg1/device10307/analogValue/10,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285531,427,1648992326142.0,1626897897107.0,m252_1,CL SPT AV,degreesFahrenheit,f,2,75.0,Zone Cooling Temperature Setpoint,206,1,7191bfbc16f2005631eaf54112d64098,onboard/officebldg1/device10307/analogValue/11,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285533,427,1648992326142.0,1626897897107.0,m256_1,HTG% AV,percent,%,3,0.0,Heating Output,240,23,59ea25955189c5a47c56f9254379b559,onboard/officebldg1/device10307/analogValue/18,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285534,427,1648992326142.0,1626897897107.0,m251_1,HT SPT AV,degreesFahrenheit,f,2,70.0,Zone Heating Temperature Setpoint,198,1,69a4c520c4e796bd415195ded519bc7d,onboard/officebldg1/device10307/analogValue/19,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285535,427,1648992326142.0,1626897897107.0,occupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Occupied Cooling Setpoint,123,1,8e2a8119c58e3170cb9b5ac2846ddea2,onboard/officebldg1/device10307/analogValue/2,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285536,427,1648992326142.0,1626897897107.0,m250_1,RT AV,degreesFahrenheit,f,2,73.30,Return Air Temperature,85,1,06a9af853376ae5e1797e982cd3cd693,onboard/officebldg1/device10307/analogValue/21,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285527,427,1648992326142.0,1626897897107.0,rat_1,Return Air Temperature,degreesFahrenheit,f,2,73.30,Return Air Temperature,85,1,a1e6a444221cdee08cdf8b36c8c2843a,onboard/officebldg1/device10307/analogInput/3,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285537,427,1648992326142.0,1626897897107.0,m253_1,RT OCC FOR AV,degreesFahrenheit,f,2,9514.54,Return Air Temperature,85,1,9c1b54335fc98152e70f746b865909ae,onboard/officebldg1/device10307/analogValue/22,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285526,427,1648992326142.0,1626897897107.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,74.0,Discharge Air Temperature,79,1,2f7578abcec7e86b05c8fe3083e4b099,onboard/officebldg1/device10307/analogInput/2,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285538,427,1648992326142.0,1626897897107.0,occupied_heat_setpoint_1,,degreesFahrenheit,f,2,70.0,Occupied Heating Setpoint,124,1,14b7d4f587fcc3432114258471c3adbc,onboard/officebldg1/device10307/analogValue/3,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285539,427,1648992326142.0,1626897897108.0,return_air_temp_1,,degreesFahrenheit,f,2,73.30,Return Air Temperature,85,1,4d91cf990e727ca4d1b300579d5d3bc6,onboard/officebldg1/device10307/analogValue/30,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285540,427,1648992326142.0,1626897897107.0,unoccupied_cool_setpoint_1,,degreesFahrenheit,f,2,85.0,Unoccupied Cooling Setpoint,125,1,6dd48d28783d932522bad59a872e9113,onboard/officebldg1/device10307/analogValue/4,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285541,427,1648992326142.0,1626897897107.0,unoccupied_heat_setpoint_1,,degreesFahrenheit,f,2,60.0,Unoccupied Heating Setpoint,126,1,d7da9e5f842e92209f885b6fb23093cb,onboard/officebldg1/device10307/analogValue/5,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285542,427,1648992326142.0,1626897897107.0,effective_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Zone Cooling Temperature Effective Setpoint,431,1,8debd106c9cdf26e6786c360d6bf07ee,onboard/officebldg1/device10307/analogValue/8,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285543,427,1648992326142.0,1626897897107.0,effective_heat_setpoint_1,,degreesFahrenheit,f,2,70.0,Zone Heating Temperature Effective Setpoint,432,1,2956c307cd4b96b8ffbd84edf9450dba,onboard/officebldg1/device10307/analogValue/9,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285544,427,1648992326142.0,1626897897108.0,fan_status_1,Fan Coil Unit Status,,on/off,20,1: active,Status,121,11,bca403d5c534ac1a16338c925c9e8bb8,onboard/officebldg1/device10307/binaryInput/1,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285545,427,1648992326142.0,1626897897108.0,fcu_enable_1,FCU Enable,,enable,21,1: active,Enable,167,12,02271a5d0b00590c9066907b879a9cf8,onboard/officebldg1/device10307/binaryOutput/1,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285546,427,1648992326142.0,1626897897108.0,m254_1,Zone Occupied,,occ,18,1: active,Occupancy Status,177,10,0ba0abbdc15a4a15ee445d178f315e4e,onboard/officebldg1/device10307/binaryValue/1,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285547,427,1648992326142.0,1626897897108.0,occ_bv_1,,,occ,18,1: active,Occupancy Status,177,10,49084389ebb117893aa4ccacc2f3e9b7,onboard/officebldg1/device10307/binaryValue/2,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285548,427,1648992326142.0,1626897897108.0,schedule_1,Occupancy Schedule,,occ,18,1: active,Occupancy Schedule,277,10,307ff7d78a7fc53db7c4e56769ea4a6c,onboard/officebldg1/device10307/binaryValue/3,27064,427,Office Building,FCU,Fan Coil Unit,RM W211 Studying Area,"['fcu', 'hvac']"
285751,427,1648992329383.0,1626897895634.0,m256_1,HTG% AV,percent,%,3,0.0,Heating Output,240,23,e3ed2778f497a215a07889869a8d1f79,onboard/officebldg1/device10316/analogValue/18,27065,427,Office Building,FCU,Fan Coil Unit,RM-W108,"['fcu', 'hvac']"
